,키,분류,명칭,주소,행정 시,행정 구,행정 동,X 좌표,Y 좌표
775,BE_IW10-0149,문화재유산|문화재구분|조형물|표석|갤러리/미술관,동호갤러리,서울시 종로구 관훈동 197-28 백상빌딩 지하1층,서울특별시,종로구,종로1.2.3.4가동,126.9854649,37.5731065
776,BE_IW10-0150,문화재유산|문화재구분|조형물|표석|갤러리/미술관,노화랑,서울특별시 종로구 관훈동 103,서울특별시,종로구,종로1.2.3.4가동,126.9840927,37.574868
777,BE_IW10-0028,장소/위치|촬영장소,마로니에공원 [SBS 옥탑방 왕세자(2012)] ,서울특별시 종로구 동숭동 1-119,서울특별시,종로구,이화동,127.002437,37.5809403
778,BE_IW10-0029,장소/위치|촬영장소,북촌 [MBC 드라마 '그녀는 예뻤다'(2015)],종로구 북촌로11라길 8,서울특별시,종로구,가회동,126.9832136,37.5831181
779,BE_IW10-0030,장소/위치|촬영장소,송스키친 [MBC 드라마 '트리플'(2009)],서울시 종로구 신영동 168-3,서울특별시,종로구,부암동,126.9601611,37.6006352
780,BE_IW10-0076,장소/위치|시설|민간시설|문화관/박물관/기념관,한국 미술박물관,서울시 종로구 원서동 108-4,서울특별시,종로구,가회동,126.9890523,37.5808209
781,BE_IW10-0077,장소/위치|시설|민간시설|문화관/박물관/기념관,북촌 생활사박물관,서울시 종로구 삼청동 35-177,서울특별시,종로구,삼청동,126.9829816,37.5844644
782,BE_IW10-0151,문화재유산|문화재구분|조형물|표석|갤러리/미술관,샘터갤러리,서울특별시 종로구 동숭동 1-115 샘터사옥,서울특별시,종로구,이화동,127.0023394,37.5815498
783,BE_IW10-0152,문화재유산|문화재구분|조형물|표석|갤러리/미술관,서경갤러리,서울특별시 종로구 관훈동 184 ,서울특별시,종로구,종로1.2.3.4가동,126.9844027,37.5740936
784,BE_IW10-0153,문화재유산|문화재구분|조형물|표석|갤러리/미술관,한국공예문화진흥원,서울시 종로구 관훈동 182-2,서울특별시,종로구,종로1.2.3.4가동,126.9841228,37.5740281
785,BE_IW10-0154,문화재유산|문화재구분|조형물|표석|갤러리/미술관,국제 갤러리,서울시 종로구 소격동 59-1,서울특별시,종로구,삼청동,126.9804724,37.5807298
786,BE_IW10-0155,문화재유산|문화재구분|조형물|표석|갤러리/미술관,갤러리 현대,서울시 종로구 사간동 80,서울특별시,종로구,삼청동,126.9798969,37.5773258
787,BE_IW10-0156,문화재유산|문화재구분|조형물|표석|갤러리/미술관,모란갤러리,서울시 종로구 관훈동 197-28 지하 1층,서울특별시,종로구,종로1.2.3.4가동,126.9854649,37.5731065
788,BE_IW10-0157,문화재유산|문화재구분|조형물|표석|갤러리/미술관,모인화랑,서울특별시 종로구 관훈동 192-11(신영빌딩1층),서울특별시,종로구,종로1.2.3.4가동,126.9847262,37.5736757
789,BE_IW10-0031,장소/위치|촬영장소,윤동주 시인의 언덕 [MBC 드라마 '운명처럼 널 사랑해'(2014)],서울시 종로구 청운동 3-100,서울특별시,종로구,청운효자동,126.9668414,37.5919912
790,BE_IW10-0032,장소/위치|촬영장소,카페모네 [MBC 드라마 <최고의 사랑(2011)>],서울시 종로구 평창동 462-4,서울특별시,종로구,평창동,126.974791,37.6123885
791,BE_IW10-0033,장소/위치|촬영장소,백석동2길 31 [영화 ‘은교'(2012)] ,서울특별시 종로구 부암동 63,서울특별시,종로구,부암동,126.9698026,37.5984038
792,BE_IW10-0078,장소/위치|시설|민간시설|문화관/박물관/기념관,신문박물관,"서울시 종로구 세종로 139 일민미술관 5,6층",서울특별시,종로구,사직동,126.9776683,37.5695517
793,BE_IW10-0079,장소/위치|시설|민간시설|문화관/박물관/기념관,경찰박물관,서울시 종로구 신문로2가 58,서울특별시,종로구,사직동,126.9696697,37.5690134
794,BE_IW10-0158,문화재유산|문화재구분|조형물|표석|갤러리/미술관,토포하우스,서울특별시 종로구 관훈동 184 ,서울특별시,종로구,종로1.2.3.4가동,126.9844027,37.5740936
795,BE_IW10-0159,문화재유산|문화재구분|조형물|표석|갤러리/미술관,선화랑,서울시 종로구 인사동 184,서울특별시,종로구,종로1.2.3.4가동,126.9856369,37.5729699
796,BE_IW10-0160,문화재유산|문화재구분|조형물|표석|갤러리/미술관,더 소호,서울시 종로구 필운동 90-1,서울특별시,종로구,사직동,126.9692755,37.5778954
797,BE_IW10-0161,문화재유산|문화재구분|조형물|표석|갤러리/미술관,월전미술관,서울특별시 종로구 팔판동 35-1,서울특별시,종로구,삼청동,126.9815311,37.5829635
798,BE_IW10-0162,문화재유산|문화재구분|조형물|표석|갤러리/미술관,인사아트센터,서울시 종로구 관훈동 188,서울특별시,종로구,종로1.2.3.4가동,126.9846029,37.573887
799,BE_IW10-0163,문화재유산|문화재구분|조형물|표석|갤러리/미술관,종로갤러리,서울특별시 종로구 관훈동 44,서울특별시,종로구,종로1.2.3.4가동,126.985205,37.5743408
800,BE_IW10-0164,문화재유산|문화재구분|조형물|표석|갤러리/미술관,광화랑,서울시 종로구 세종로 81-3,서울특별시,종로구,사직동,126.9760754,37.5722306
801,BE_IW10-0034,장소/위치|촬영장소,경복궁 향원정 [MBC 해를 품은 달(2012)] ,서울시 종로구 세종로 1-1,서울특별시,종로구,청운효자동,126.9769632,37.5806903
802,BE_IW10-0035,장소/위치|촬영장소,낙산공원 [MBC 더킹투하츠(2012)],서울 종로구 동숭동 산 2-10 ,서울특별시,종로구,이화동,127.004494,37.5838167
803,BE_IW10-0036,장소/위치|촬영장소,  파스텔 드 나따(Pastel de Nata) [SBS 상속자들(2013)],서울시 종로구 안국동 175-57,서울특별시,종로구,삼청동,126.9837107,37.5773893
804,BE_IW10-0081,장소/위치|시설|민간시설|문화관/박물관/기념관,한상수 자수 박물관,서울시 종로구 가회동 11-32 가회새싹길 15,서울특별시,종로구,가회동,126.9856526,37.5827384
805,BE_IW10-0082,장소/위치|시설|민간시설|문화관/박물관/기념관,영인문학관,서울시 종로구 평창동 474-27,서울특별시,종로구,평창동,126.9722711,37.6143517
806,BE_IW10-0165,문화재유산|문화재구분|조형물|표석|갤러리/미술관,성곡미술관,서울시 종로구 신문로2가 1-101,서울특별시,종로구,사직동,126.9700536,37.5735038
807,BE_IW10-0080,장소/위치|시설|민간시설|문화관/박물관/기념관,유금와당박물관,서울특별시 종로구 부암동 302-5,서울특별시,종로구,부암동,126.9626533,37.5936708
808,BE_IW10-0166,문화재유산|문화재구분|조형물|표석|갤러리/미술관,토탈미술관,서울시 종로구 평창동 465-3,서울특별시,종로구,평창동,126.9759443,37.6121075
809,BE_IW10-0167,문화재유산|문화재구분|조형물|표석|갤러리/미술관,갤러리 도올,서울시 종로구 관훈동 192-18,서울특별시,종로구,종로1.2.3.4가동,126.9841714,37.573006
810,BE_IW10-0168,문화재유산|문화재구분|조형물|표석|갤러리/미술관,백송화랑,서울시 종로구 관훈동 197-9(광능B/D 1층),서울특별시,종로구,종로1.2.3.4가동,126.985327,37.5732968
813,BE_IW10-0037,장소/위치|촬영장소,학림다방 [SBS 별에서 온 그대(2013)],서울특별시 종로구 명륜4가 94-2,서울특별시,종로구,혜화동,127.0016508,37.58193
814,BE_IW10-0038,장소/위치|촬영장소,청운공원 [SBS 드라마 <그 겨울 바람이 분다(2013)>],서울시 종로구 청운동 7-4,서울특별시,종로구,청운효자동,126.9664689,37.5907647
815,BE_IW10-0039,장소/위치|촬영장소,부암동 [SBS드라마 '찬란한 유산'(2009)],서울특별시 종로구 부암동 ,서울특별시,종로구,부암동,126.9640471,37.5924399
816,BE_IW10-0083,장소/위치|시설|민간시설|문화관/박물관/기념관,북촌동양문화박물관,서울시 종로구 삼청동 35-91,서울특별시,종로구,삼청동,126.9835366,37.5838703
817,BE_IW10-0084,장소/위치|시설|민간시설|문화관/박물관/기념관,불교중앙박물관,서울특별시 종로구 견지동45,서울특별시,종로구,종로1.2.3.4가동,126.9823368,37.5739012
818,BE_IW10-0109,장소/위치|시설|민간시설|문화관/박물관/기념관,국립민속박물관,서울특별시 종로구 세종로 1-1,서울특별시,종로구,청운효자동,126.9769632,37.5806903
820,BE_IW10-0040,장소/위치|촬영장소,"경복궁, 일민미술관 [영화 '내 여자 친구를 소개합니다'(2004)]",서울특별시 종로구 세종로 139,서울특별시,종로구,사직동,126.9776683,37.5695517
821,BE_IW10-0041,장소/위치|촬영장소,낙산공원과 창신동 쌍용아파트 주변 [KBS 드라마 ‘부자의탄생’(2010)],서울특별시 종로구 창신동 702,서울특별시,종로구,창신3동,127.0140195,37.5805173
822,BE_IW10-0042,장소/위치|촬영장소,그린하우스 [SBS 드라마 '시크릿가든'(2010)],서울시 종로구 평창동 512-7,서울특별시,종로구,평창동,126.9705299,37.610502
823,BE_IW10-0085,장소/위치|시설|민간시설|문화관/박물관/기념관,화정박물관,서울특별시 종로구 평창동 273-1,서울특별시,종로구,평창동,126.9659835,37.6046315
824,BE_IW10-0110,장소/위치|시설|민간시설|문화관/박물관/기념관,국립고궁박물관,서울시 종로구 세종로 1-57,서울특별시,종로구,청운효자동,126.9767338,37.5764273
825,BE_IW10-0111,장소/위치|시설|민간시설|문화관/박물관/기념관,한무숙문학관,종로구 명륜1가 33-100,서울특별시,종로구,혜화동,126.9985908,37.5877952
828,BE_IW10-0208,장소/위치|시설|민간시설|공연장,껌아트홀,종로구 동숭동 1-33번지 21C빌딩 5층,서울특별시,종로구,이화동,127.0021477,37.582714
829,BE_IW10-0209,장소/위치|시설|민간시설|공연장,낙산씨어터,종로구 혜화동 201번지 지하,서울특별시,종로구,혜화동,127.0025623,37.5836856
830,BE_IW10-0210,장소/위치|시설|민간시설|공연장,아트스페이스 악어,종로구 명륜동 2가 21-12 악어재 1층,서울특별시,종로구,종로1.2.3.4가동,127.0005765,37.5837647
831,BE_IW10-0211,장소/위치|시설|민간시설|공연장,아트문씨어터,종로구 명륜동 3가 140-4번지 태연 빌딩 지하 1층,서울특별시,종로구,혜화동,126.9969592,37.58307
832,BE_IW10-0212,장소/위치|시설|민간시설|공연장,"아츠플레이씨어터1관,2관",종로구 동숭동 1-58,서울특별시,종로구,이화동,127.0025176,37.5822992
833,BE_IW10-0213,장소/위치|시설|민간시설|공연장,아쉬레문화센터,종로구 동숭동 1-132,서울특별시,종로구,이화동,127.0034997,37.5801274
834,BE_IW10-0214,장소/위치|시설|민간시설|공연장,아름다운 극장,명륜동2가 8-9,서울특별시,종로구,이화동,127.0000335,37.5847132
835,BE_IW10-0043,장소/위치|촬영장소,계동길 [MBC 반짝반짝 빛나는(2011)],서울특별시 종로구 계동 79-8 ,서울특별시,종로구,가회동,126.9866683,37.5803116
836,BE_IW10-0044,장소/위치|촬영장소,이화동 벽화마을 [SBS 옥탑방 왕세자(2012)] ,서울특별시 종로구 이화동 9-419,서울특별시,종로구,이화동,127.0072663,37.5781516
837,BE_IW10-0045,장소/위치|촬영장소,대오서점 [KBS 드라마 <상어(2013)>],서울시 종로구 누하동 33,서울특별시,종로구,청운효자동,126.9693362,37.5797358
838,BE_IW10-0086,장소/위치|시설|민간시설|문화관/박물관/기념관,춘원당 한방박물관,서울특별시 종로구 낙원동 154,서울특별시,종로구,종로1.2.3.4가동,126.9902811,37.5716027
839,BE_IW10-0112,장소/위치|시설|민간시설|문화관/박물관/기념관,한국 현대의상 박물관,서울시 종로구 충신동 55-1 수진빌딩 9-10층,서울특별시,종로구,종로5.6가동,127.0055357,37.5754801
840,BE_IW10-0113,장소/위치|시설|민간시설|문화관/박물관/기념관,가회박물관,서울특별시 종로구 가회동 11-103,서울특별시,종로구,가회동,126.9856623,37.5821369
841,BE_IW10-0114,장소/위치|시설|민간시설|문화관/박물관/기념관,한국현대시박물관,서울 종로구 명륜 1가 42번지,서울특별시,종로구,혜화동,126.9989147,37.5865497
842,BE_IW10-0005,장소/위치|주요장소,청운공원,서울특별시 종로구 청운동 산4번지,서울특별시,종로구,청운효자동,126.9672486,37.5905601
843,BE_IW10-0046,장소/위치|촬영장소,김종영미술관 [MBC 드라마 <최고의 사랑(2011)>],서울특별시 종로구 평창동 114-8,서울특별시,종로구,평창동,126.9776575,37.6130429
844,BE_IW10-0047,장소/위치|촬영장소,삼청공원 [SBS 드라마 <별에서 온 그대(2013)>],서울시 종로구 삼청동 2,서울특별시,종로구,삼청동,126.9808095,37.5885407
845,BE_IW10-0048,장소/위치|촬영장소,백석동길 124 [MBC 드라마 ‘스캔들:매우 충격적이고 부도덕한 사건’ (2013)],서울특별시 종로구 부암동 100-22,서울특별시,종로구,부암동,126.9693549,37.5959344
846,BE_IW10-0087,장소/위치|시설|민간시설|문화관/박물관/기념관,체신기념관,서울시 종로구 견지동 39-7,서울특별시,종로구,종로1.2.3.4가동,126.9826182,37.5744559
847,BE_IW10-0088,장소/위치|시설|민간시설|문화관/박물관/기념관,조세박물관,"서울시 종로구 수송동 104, 국세청 신청사 별관 1층",서울특별시,종로구,종로1.2.3.4가동,126.9798861,37.574137
848,BE_IW10-0115,장소/위치|시설|민간시설|문화관/박물관/기념관,가톨릭대학교 전례박물관,서울시 종로구 혜화동 90-1 가톨릭대학교 성신교정 성신관내 1?2?3?4층,서울특별시,종로구,혜화동,127.0037658,37.5859908
849,BE_IW10-0006,장소/위치|주요장소,사직근린공원,서울특별시 종로구 사직동 산1-10,서울특별시,종로구,사직동,126.9681422,37.5767822
850,BE_IW10-0007,장소/위치|주요장소,북악스카이웨이,서울시 종로구 평창동 산6-2,서울특별시,종로구,평창동,126.9821995,37.6076042
851,BE_IW10-0049,장소/위치|촬영장소,용정 [MBC 드라마 '왔다! 장보리'(2014)],서울시 종로구 원서동 136-3,서울특별시,종로구,가회동,126.9885806,37.5794631
852,BE_IW10-0050,장소/위치|촬영장소,산모퉁이카페 [MBC 드라마‘커피프린스1호점'(2007)],서울시 종로구 부암동 97-5,서울특별시,종로구,부암동,126.967964,37.5954183
853,BE_IW10-0051,장소/위치|촬영장소,운경재단 [MBC 드라마 '왔다! 장보리'(2014)] ,서울특별시 종로구 사직동 1-57,서울특별시,종로구,사직동,126.9665334,37.5749349
854,BE_IW10-0089,장소/위치|시설|민간시설|문화관/박물관/기념관,짚풀생활사박물관,서울시 종로구 명륜2가 8-4,서울특별시,종로구,혜화동,126.9998511,37.5849195
855,BE_IW10-0090,장소/위치|시설|민간시설|문화관/박물관/기념관,인문학 박물관,서울특별시 종로구 계동 1번지  중앙고등학교 내 인문학박물관,서울특별시,종로구,가회동,126.9864633,37.5843579
856,BE_IW10-0008,장소/위치|주요장소,장미계단,서울시 종로구 수송동 146-2,서울특별시,종로구,종로1.2.3.4가동,126.979262,37.5729289
857,BE_IW10-0009,장소/위치|주요장소,청와대 사랑채,서울특별시 종로구 효자동 152,서울특별시,종로구,청운효자동,126.9732577,37.5826171
858,BE_IW10-0010,장소/위치|주요장소,낙산근린공원,서울특별시 종로구 동숭동 산2-10,서울특별시,종로구,이화동,127.004494,37.5838167
859,BE_IW10-0052,장소/위치|촬영장소,710 언어더맨 [KBS 직장의 신(2013)] ,서울특별시 종로구 부암동 239-9 ,서울특별시,종로구,부암동,126.966375,37.5937565
860,BE_IW10-0053,장소/위치|촬영장소,여랑재 [MBC 드라마 '개인의취향'(2010)],서울특별시 종로구 가회동 156,서울특별시,종로구,가회동,126.9847947,37.580111
861,BE_IW10-0054,장소/위치|시설|구립시설,박노수미술관,서울 종로구 옥인동 168-2 7호,서울특별시,종로구,청운효자동,126.9667572,37.5813721
862,BE_IW10-0055,장소/위치|시설|구립시설,윤동주문학관,서울특별시 종로구 창의문로 119 ,서울특별시,종로구,청운효자동,126.9670686,37.5920969
863,BE_IW10-0202,장소/위치|시설|민간시설|공연장,1m클래식아트홀,종로구 동숭동 1-5 동숭아트센터 407호,서울특별시,종로구,이화동,127.0037106,37.5836832
864,BE_IW10-0203,장소/위치|시설|민간시설|공연장,SM스타홀,종로구 동숭동 1-96 승근빌딩 지하1층,서울특별시,종로구,이화동,127.003714,37.5816082
865,BE_IW10-0204,장소/위치|시설|민간시설|공연장,PMC대학로 자유극장,종로구 동숭동 1-45 자유빌딩,서울특별시,종로구,이화동,127.0036117,37.5827718
866,BE_IW10-0091,장소/위치|시설|민간시설|문화관/박물관/기념관,어린이민속박물관,서울특별시 종로구 세종로 1-1,서울특별시,종로구,청운효자동,126.9769632,37.5806903
867,BE_IW10-0092,장소/위치|시설|민간시설|문화관/박물관/기념관,쉼박물관,서울시 종로구 홍지동 36-20,서울특별시,종로구,부암동,126.9556804,37.5995016
868,BE_IW10-0116,장소/위치|시설|민간시설|문화관/박물관/기념관,상명아트센터,서울특별시 종로구 홍지동 7,서울특별시,종로구,부암동,126.9550229,37.6028282
869,BE_IW10-0117,장소/위치|시설|민간시설|문화관/박물관/기념관,상명대 박물관,서울특별시 종로구 평창동 577-7번지 B동,서울특별시,종로구,평창동,126.975966,37.6105555
870,BE_IW10-0118,장소/위치|시설|민간시설|청소년수련원,한국청소년 수련시설 협회,서울시 종로구 이화동 97-4,서울특별시,종로구,이화동,127.0046697,37.5761237
871,BE_IW10-0119,장소/위치|시설|민간시설|도서관,가톨릭대학교 성신교정 도서관,서울특별시 종로구 혜화동 90-1,서울특별시,종로구,혜화동,127.0037658,37.5859908
872,BE_IW10-0120,장소/위치|시설|민간시설|도서관,종로구립 작은도서관(13개소),서울특별시 종로구 (전지역),서울특별시,종로구,종로1.2.3.4가동,126.979642,37.573033
873,BE_IW10-0121,장소/위치|시설|민간시설|도서관,종로도서관,서울시 종로구 사직동 1-28,서울특별시,종로구,사직동,126.9672703,37.5759436
874,BE_IW10-0011,장소/위치|주요장소,시인의 언덕,서울시 종로구 청운동 7번지,서울특별시,종로구,청운효자동,126.9661694,37.5891677
875,BE_IW10-0012,장소/위치|주요장소,[이화동]이화벽화마을,서울특별시 종로구 이화동 9-419 ,서울특별시,종로구,이화동,127.0072115,37.5778598
876,BE_IW10-0057,장소/위치|시설|민간시설|문화센터,광화문한국문화센터,서울특별시 종로구 신문로1가 31 덕수빌딩 4층,서울특별시,종로구,사직동,126.9742559,37.5704258
877,BE_IW10-0058,장소/위치|시설|민간시설|문화센터,동숭아트센터,서울특별시 종로구 동숭동 1-5,서울특별시,종로구,이화동,127.0037106,37.5836832
878,BE_IW10-0059,장소/위치|시설|민간시설|문화센터,서울노인복지센터,서울시 종로구 경운동 90-3,서울특별시,종로구,종로1.2.3.4가동,126.9856233,37.5760011
879,BE_IW10-0093,장소/위치|시설|민간시설|문화관/박물관/기념관,쇳대박물관,서울시 종로구 동숭동 187-8,서울특별시,종로구,이화동,127.0046646,37.5798116
880,BE_IW10-0094,장소/위치|시설|민간시설|문화관/박물관/기념관,세계장신구박물관,서울특별시 종로구 화동 75-3,서울특별시,종로구,삼청동,126.9818122,37.5809821
881,BE_IW10-0122,장소/위치|시설|민간시설|도서관,교육정보디지털도서관,서울시 종로구 세종로 77-6 정부서울청사 교육부,서울특별시,종로구,사직동,126.9754237,37.574848
882,BE_IW10-0123,장소/위치|시설|민간시설|도서관,정독도서관,서울특별시 종로구 화동 2,서울특별시,종로구,삼청동,126.9831241,37.5807844
883,BE_IW10-0124,장소/위치|시설|민간시설|도서관,서울시립어린이도서관,서울시 종로구 사직동 1-28,서울특별시,종로구,사직동,126.9672703,37.5759436
884,BE_IW10-0125,문화재유산|문화재구분|조형물|표석|갤러리/미술관,동덕아트갤러리,서울시 종로구 관훈동 151-8 동덕빌딩 B1,서울특별시,종로구,종로1.2.3.4가동,126.9831904,37.5750317
885,BE_IW10-0126,문화재유산|문화재구분|조형물|표석|갤러리/미술관,pkm갤러리,서울시 종로구 화동 137-1,서울특별시,종로구,삼청동,126.9826982,37.5790477
886,BE_IW10-0013,장소/위치|주요장소,종로타워,서울시 종로구 종로2가 6번지,서울특별시,종로구,종로1.2.3.4가동,126.9838679,37.570451
887,BE_IW10-0014,장소/위치|주요장소,목련이 가장 빨리(?) 피는 곳,서울시 종로구 수송동 146-2,서울특별시,종로구,종로1.2.3.4가동,126.979262,37.5729289
888,BE_IW10-0020,장소/위치|촬영장소,삼청동 [영화 '사랑니'(2005)],서울특별시 종로구 계동 105,서울특별시,종로구,가회동,126.9864295,37.5790692
889,BE_IW10-0021,장소/위치|촬영장소,질시루 [SBS 드라마 '황금 신부'(2007)],서울특별시 종로구 와룡동 164-2,서울특별시,종로구,종로1.2.3.4가동,126.9906319,37.5749057
890,BE_IW10-0060,장소/위치|시설|민간시설|문화센터,풀잎 문화센터 종로지부,서울특별시 종로구 종로3가 16번지 고영빌딩 6층 607호,서울특별시,종로구,종로1.2.3.4가동,126.9911999,37.5706616
891,BE_IW10-0061,장소/위치|시설|민간시설|문화센터,종로종합사회복지관,서울특별시 종로구 창신2동 23-344,서울특별시,종로구,창신3동,127.0123574,37.5772068
892,BE_IW10-0062,장소/위치|시설|민간시설|문화센터,청소년문화센터,서울특별시 종로구 명륜동3가 1-1042,서울특별시,종로구,혜화동,126.9933773,37.5906337
893,BE_IW10-0063,장소/위치|시설|민간시설|문화센터,동부여성문화센터,서울특별시 종로구 창신2동 596-2,서울특별시,종로구,창신2동,127.0099877,37.5769475
894,BE_IW10-0095,장소/위치|시설|민간시설|문화관/박물관/기념관,서울역사박물관,서울시 종로구 신문로2가 2-1,서울특별시,종로구,사직동,126.9688348,37.5707649
895,BE_IW10-0096,장소/위치|시설|민간시설|문화관/박물관/기념관,성균관대학교 박물관,서울시 종로구 명륜3가 53,서울특별시,종로구,혜화동,126.9957415,37.5858106
896,BE_IW10-0097,장소/위치|시설|민간시설|문화관/박물관/기념관,서울대병원 의학박물관,서울특별시 종로구 연건동 28-2 (서울대학교병원내),서울특별시,종로구,이화동,127.0006005,37.5805685
897,BE_IW10-0127,문화재유산|문화재구분|조형물|표석|갤러리/미술관,일민미술관,서울시 종로구 세종로 139,서울특별시,종로구,사직동,126.9776683,37.5695517
898,BE_IW10-0128,문화재유산|문화재구분|조형물|표석|갤러리/미술관,아트사이드,서울시 종로구 통의동 33,서울특별시,종로구,사직동,126.9729516,37.578275
899,BE_IW10-0129,문화재유산|문화재구분|조형물|표석|갤러리/미술관,세종문화회관 미술관,서울특별시 종로구 세종로 81-3,서울특별시,종로구,사직동,126.9760754,37.5722306
901,BE_IW10-0016,장소/위치|주요장소,북악팔각정,서울 종로구 평창동 산6-17,서울특별시,종로구,평창동,126.9807535,37.6019212
902,BE_IW10-0064,장소/위치|시설|민간시설|문화센터,가나아트센터,서울특별시 종로구 평창동 97,서울특별시,종로구,평창동,126.9751895,37.612236
903,BE_IW10-0065,장소/위치|시설|민간시설|문화센터,올림픽 기념 국민생활관,서울특별시 종로구  혜화동 1-21,서울특별시,종로구,혜화동,126.9988431,37.5903653
904,BE_IW10-0066,장소/위치|시설|민간시설|문화센터,운현궁 문화센터,서울특별시 종로구 운니동 114-10,서울특별시,종로구,종로1.2.3.4가동,126.9871246,37.5761263
905,BE_IW10-0098,장소/위치|시설|민간시설|문화관/박물관/기념관,서울교육박물관, 서울특별시 종로구 화동 2,서울특별시,종로구,삼청동,126.9831241,37.5807844
906,BE_IW10-0099,장소/위치|시설|민간시설|문화관/박물관/기념관,서울대 치의학 박물관,서울특별시 종로구 연건동 28-2 서울대학교치과대학 본관 1층,서울특별시,종로구,이화동,127.0006005,37.5805685
907,BE_IW10-0100,장소/위치|시설|민간시설|문화관/박물관/기념관,명인 박물관,서울특별시 종로구 가회동 208-7,서울특별시,종로구,가회동,126.9852012,37.5801787
908,BE_IW10-0201,문화재유산|문화재구분|수목|보호수|문화원,유즈패밀리,서울특별시 종로구 권농동 156번지,서울특별시,종로구,종로1.2.3.4가동,126.9912619,37.5765847
909,BE_IW10-0205,장소/위치|시설|민간시설|공연장,갤러리정미소,서울시 종로구 동숭동 199-17객석B/D 2F,서울특별시,종로구,이화동,127.0047288,37.5782411
910,BE_IW10-0206,장소/위치|시설|민간시설|공연장,공간루,서울시 종로구 명륜4가 188-14 인설빌딩 1층,서울특별시,종로구,혜화동,126.9990421,37.5824099
911,BE_IW10-0207,장소/위치|시설|민간시설|공연장,김동수플레이하우스,종로구 연건동 178-1 동마루빌딩 4층,서울특별시,종로구,이화동,127.0025796,37.5765253
912,BE_IW10-0130,문화재유산|문화재구분|조형물|표석|갤러리/미술관,김영섭사진화랑,서울특별시 종로구 관훈동 169-2,서울특별시,종로구,종로1.2.3.4가동,126.9841901,37.5743045
913,BE_IW10-0131,문화재유산|문화재구분|조형물|표석|갤러리/미술관,조형갤러리,서울시 종로구 인사동 194-27 태화빌딩 B1,서울특별시,종로구,종로1.2.3.4가동,126.9848536,37.5720231
914,BE_IW10-0132,문화재유산|문화재구분|조형물|표석|갤러리/미술관,덕원갤러리,서울특별시 종로구 인사동 15,서울특별시,종로구,종로1.2.3.4가동,126.9865138,37.5729565
915,BE_IW10-0017,장소/위치|주요장소,삼청공원 말바위,서울특별시 종로구 삼청동 산2-1,서울특별시,종로구,삼청동,126.9808095,37.5885407
916,BE_IW10-0067,장소/위치|시설|민간시설|문화센터,종로 노인 종합 복지관,서울특별시 종로구 이화동 25-1,서울특별시,종로구,이화동,127.0060252,37.5767323
917,BE_IW10-0068,장소/위치|시설|민간시설|문화센터,종로문화체육센터,서울특별시 종로구 사직동 284-1,서울특별시,종로구,사직동,126.9647006,37.5743945
918,BE_IW10-0069,장소/위치|시설|민간시설|문화센터,종로 여성 인력 개발센터,서울특별시 종로구 명륜동4가 113-1 스타시티빌딩 3층,서울특별시,종로구,부암동,127.0005725,37.5821171
919,BE_IW10-0101,장소/위치|시설|민간시설|문화관/박물관/기념관,부엉이 미술&공예 박물관,서울시 종로구 삼청동 27-21,서울특별시,종로구,삼청동,126.982947,37.5870892
920,BE_IW10-0102,장소/위치|시설|민간시설|문화관/박물관/기념관,보나장신구박물관,서울특별시 종로구 관훈동 192-10,서울특별시,종로구,종로1.2.3.4가동,126.984533,37.5735668
921,BE_IW10-0103,장소/위치|시설|민간시설|문화관/박물관/기념관,삼성출판박물관,서울시 종로구 구기동 126-4,서울특별시,종로구,평창동,126.9570008,37.6087606
922,BE_IW10-0133,문화재유산|문화재구분|조형물|표석|갤러리/미술관,갤러리 룩스,서울특별시 종로구 관훈동 185 인덕빌딩 3층,서울특별시,종로구,종로1.2.3.4가동,126.9844248,37.5741999
923,BE_IW10-0134,문화재유산|문화재구분|조형물|표석|갤러리/미술관,갤러리 썬앤문,서울특별시 종로구 관훈동 30-9 청아빌딩 2층,서울특별시,종로구,종로1.2.3.4가동,126.9857228,37.5743664
924,BE_IW10-0018,장소/위치|주요장소,[세종로]광화문광장,서울특별시 종로구 세종로 1-68 ,서울특별시,종로구,사직동,126.9773352,37.5703945
925,BE_IW10-0022,장소/위치|촬영장소,창덕궁 [영화 '취화선'(2002)],서울특별시 종로구 와룡동 2-71 ,서울특별시,종로구,종로1.2.3.4가동,126.9913206,37.5827758
926,BE_IW10-0070,장소/위치|시설|민간시설|문화센터,아트선재미술관,서울특별시 종로구 소격동 144-2,서울특별시,종로구,삼청동,126.98185,37.5794229
927,BE_IW10-0071,장소/위치|시설|민간시설|문화센터,북촌문화센터,서울특별시 종로구 계동 105번지,서울특별시,종로구,가회동,126.9864295,37.5790692
928,BE_IW10-0072,장소/위치|시설|민간시설|문화센터,동인 문화원,서울특별시 종로구 익선동 30-6번지 운현신화타워 402호,서울특별시,종로구,종로1.2.3.4가동,126.9891376,37.5751138
929,BE_IW10-0104,장소/위치|시설|민간시설|문화관/박물관/기념관,목인박물관&갤러리,서울 종로구 견지동 82,서울특별시,종로구,종로1.2.3.4가동,126.9836659,37.5739201
930,BE_IW10-0105,장소/위치|시설|민간시설|문화관/박물관/기념관,떡박물관,서울특별시 종로구 와룡동 164-2,서울특별시,종로구,종로1.2.3.4가동,126.9906319,37.5749057
